time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ID_0,.x0,.y0,.z0,.ID_1,.x1,.y1,.z1,.ID_2,.x2,.y2,.z2,.ID_3,.x3,.y3,.z3,.ID_4,.x4,.y4,.z4,.ID_5,.x5,.y5,.z5,.ID_6,.x6,.y6,.z6,.ID_7,.x7,.y7,.z7
2022/02/23/20:14:07.119958,1,1645665247,119724035,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.134096,2,1645665247,133946895,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.150321,3,1645665247,150151014,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.164557,4,1645665247,164393901,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.178993,5,1645665247,178858041,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.195424,6,1645665247,195266008,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.209722,7,1645665247,209559917,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.224560,8,1645665247,224420070,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.240379,9,1645665247,240238904,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.254819,10,1645665247,254668951,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.269955,11,1645665247,269774913,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.286018,12,1645665247,285783052,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.299875,13,1645665247,299691915,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.316217,14,1645665247,316045999,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.330258,15,1645665247,330152034,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.344812,16,1645665247,344651937,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.361312,17,1645665247,361166954,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.375770,18,1645665247,375605106,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.390771,19,1645665247,390638113,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.406447,20,1645665247,406297922,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.420865,21,1645665247,420655012,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.436085,22,1645665247,435925006,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.451766,23,1645665247,451559066,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0256750434637,0.439994364977,-0.213846862316
2022/02/23/20:14:07.465433,24,1645665247,465312957,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150365736336,0.22603790462,0.0225797649473,4,0.0145432027057,0.286801487207,-0.0294542927295,5,0.0187926571816,0.338118433952,-0.0906793996692,6,0.0230421125889,0.389435350895,-0.151904508471,7,0.0257260557264,0.439920216799,-0.213905125856
2022/02/23/20:14:07.481979,25,1645665247,481823921,,0,0.0,0.0,0.0,1,0.00870359502733,0.0926262661815,0.0418165400624,2,0.0155299445614,0.165274307132,0.0746138244867,3,0.0150510473177,0.226050049067,0.0225938316435,4,0.0145721491426,0.286825805902,-0.0294261611998,5,0.0186316780746,0.338266134262,-0.0905605331063,6,0.0226912070066,0.389706462622,-0.151694908738,7,0.0257222652435,0.439938634634,-0.213884472847
2022/02/23/20:14:07.496239,26,1645665247,496098041,,0,0.0,0.0,0.0,1,0.00872687622905,0.0926474779844,0.0417646616697,2,0.0155714852735,0.165312156081,0.0745212584734,3,0.0145784299821,0.226182147861,0.0226188711822,4,0.0135853737593,0.287052154541,-0.0292835179716,5,0.017812512815,0.338433742523,-0.0904559195042,6,0.0220396518707,0.389815330505,-0.151628315449,7,0.0247113145888,0.440122157335,-0.213773995638
2022/02/23/20:14:07.510953,27,1645665247,510819911,,0,0.0,0.0,0.0,1,0.00881524663419,0.0926159918308,0.0418159030378,2,0.0157291647047,0.165255978703,0.0746126919985,3,0.0143057191744,0.226296693087,0.0229212436825,4,0.0128822736442,0.287337392569,-0.0287702064961,5,0.017326515168,0.338530421257,-0.0900851488113,6,0.0217707585543,0.389723449945,-0.151400089264,7,0.0245858579874,0.440097302198,-0.213485121727
2022/02/23/20:14:07.526997,28,1645665247,526874065,,0,0.0,0.0,0.0,1,0.00880440045148,0.0926425978541,0.0417592041194,2,0.0157098118216,0.165303468704,0.0745115205646,3,0.0144591629505,0.2262108922,0.0226586349308,4,0.0132085131481,0.287118315697,-0.0291942507029,5,0.0174835827202,0.338375210762,-0.0904678553343,6,0.0217586513609,0.389632105827,-0.151741459966,7,0.0246485024691,0.440084218979,-0.213759452105
2022/02/23/20:14:07.541864,29,1645665247,541688919,,0,0.0,0.0,0.0,1,0.00880603399128,0.0926641300321,0.0417110621929,2,0.0157127268612,0.165341883898,0.0744256228209,3,0.0142939416692,0.226105481386,0.0224085897207,4,0.0128751564771,0.286869078875,-0.0296084415168,5,0.0173630323261,0.337944507599,-0.0910182073712,6,0.0218509063125,0.389019936323,-0.152427986264,7,0.0245136786252,0.439687132835,-0.214280590415
