time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ID_0,.x0,.y0,.z0,.ID_1,.x1,.y1,.z1,.ID_2,.x2,.y2,.z2,.ID_3,.x3,.y3,.z3,.ID_4,.x4,.y4,.z4,.ID_5,.x5,.y5,.z5,.ID_6,.x6,.y6,.z6,.ID_7,.x7,.y7,.z7
2022/02/27/00:04:10.471093,5,1645938250,470870018,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188408061862,0.256248325109,-0.14333319664
2022/02/27/00:04:10.526487,6,1645938250,526206970,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188408061862,0.256248325109,-0.14333319664
2022/02/27/00:04:10.576254,7,1645938250,576047897,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188408061862,0.256248325109,-0.14333319664
2022/02/27/00:04:10.627484,8,1645938250,627228021,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188408061862,0.256248325109,-0.14333319664
2022/02/27/00:04:10.674524,9,1645938250,674315929,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188408061862,0.256248325109,-0.14333319664
2022/02/27/00:04:10.723733,10,1645938250,723586082,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188408061862,0.256248325109,-0.14333319664
2022/02/27/00:04:10.774799,11,1645938250,774038076,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.18841804564,0.256248295307,-0.143332794309
2022/02/27/00:04:10.823452,12,1645938250,822962999,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.18841804564,0.256248295307,-0.143332794309
2022/02/27/00:04:10.873273,13,1645938250,872893095,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188422590494,0.256248444319,-0.143332496285
2022/02/27/00:04:10.923187,14,1645938250,923027038,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188422366977,0.256256014109,-0.143325924873
2022/02/27/00:04:10.973992,15,1645938250,973757028,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188422366977,0.256256014109,-0.143325924873
2022/02/27/00:04:11.022063,16,1645938251,21740913,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188422366977,0.256256014109,-0.143325924873
2022/02/27/00:04:11.070780,17,1645938251,70483922,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188422366977,0.256256014109,-0.143325924873
2022/02/27/00:04:11.119292,18,1645938251,119164943,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188426911831,0.256256133318,-0.14332562685
2022/02/27/00:04:11.168649,19,1645938251,168442010,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188426911831,0.256256133318,-0.14332562685
2022/02/27/00:04:11.218390,20,1645938251,217318058,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188426911831,0.256256133318,-0.14332562685
2022/02/27/00:04:11.268785,21,1645938251,267867088,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188426911831,0.256256133318,-0.14332562685
2022/02/27/00:04:11.315416,22,1645938251,315078973,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188426911831,0.256256133318,-0.14332562685
2022/02/27/00:04:11.361400,23,1645938251,361047983,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.18843652308,0.256259530783,-0.14332228899
2022/02/27/00:04:11.406881,24,1645938251,406760931,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.453417,25,1645938251,453259944,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.499523,26,1645938251,498054981,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.543031,27,1645938251,542520046,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.588638,28,1645938251,588476896,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.632685,29,1645938251,632524967,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.678504,30,1645938251,678303003,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.720812,31,1645938251,720647096,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.770905,32,1645938251,770216941,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.817208,33,1645938251,816761016,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.861014,34,1645938251,860785961,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.904622,35,1645938251,904494047,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.949600,36,1645938251,949250936,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:11.996639,37,1645938251,996351957,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:12.045578,38,1645938252,45264005,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181950300932,0.0994168445468,0.038212262094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188441067934,0.256259679794,-0.143321990967
2022/02/27/00:04:12.096565,39,1645938252,96291065,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181693032384,0.0997212901711,0.038086861372,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188535481691,0.256080746651,-0.143847852945
2022/02/27/00:04:12.147479,40,1645938252,147046089,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.180958151817,0.101235248148,0.0384928360581,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.186034321785,0.258504807949,-0.142718344927
2022/02/27/00:04:12.196616,41,1645938252,196372032,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.180527791381,0.102042607963,0.0386386997998,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.185772031546,0.259794950485,-0.142142370343
2022/02/27/00:04:12.243551,42,1645938252,243386983,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.180629059672,0.101660072803,0.0383543483913,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.185710966587,0.259406894445,-0.142435401678
2022/02/27/00:04:12.294397,43,1645938252,293778896,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.180667757988,0.101472854614,0.0380286127329,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.185283303261,0.259178668261,-0.142808958888
2022/02/27/00:04:12.351458,44,1645938252,351079940,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.180699765682,0.101433083415,0.0379470959306,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.18639485538,0.257956087589,-0.143882066011
2022/02/27/00:04:12.400011,45,1645938252,399725914,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.180979251862,0.100902631879,0.0378718860447,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.186320394278,0.256251066923,-0.144979611039
2022/02/27/00:04:12.452385,46,1645938252,452243089,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181503400207,0.100363858044,0.0383331514895,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.187624529004,0.25467774272,-0.145371690392
2022/02/27/00:04:12.504321,47,1645938252,503869056,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.182250827551,0.099184371531,0.0385331511497,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.189126342535,0.253874242306,-0.144832089543
2022/02/27/00:04:12.558789,48,1645938252,558588027,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.182113230228,0.099275752902,0.0382153689861,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188243180513,0.254194110632,-0.144983813167
2022/02/27/00:04:12.613705,49,1645938252,613507032,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181882768869,0.0991108864546,0.0373344421387,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.189309701324,0.254165709019,-0.145685628057
2022/02/27/00:04:12.668394,50,1645938252,668211936,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.181576132774,0.0989352315664,0.0362830087543,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.188662752509,0.253619968891,-0.147049635649
2022/02/27/00:04:12.723497,51,1645938252,723294973,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.18124371767,0.099479585886,0.0360417924821,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.187783896923,0.253734320402,-0.147671326995
2022/02/27/00:04:12.781795,52,1645938252,781424045,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.179839268327,0.101654209197,0.0357920452952,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.184838876128,0.255282282829,-0.148486971855
2022/02/27/00:04:12.841813,53,1645938252,841355085,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.178598284721,0.103373080492,0.0356433875859,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.18126809597,0.256070256233,-0.149442523718
2022/02/27/00:04:12.912559,54,1645938252,912201881,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.186009630561,0.0901146382093,0.0367531403899,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.185538679361,0.242331042886,-0.148718044162
