time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ID_0,.x0,.y0,.z0,.ID_1,.x1,.y1,.z1,.ID_2,.x2,.y2,.z2,.ID_3,.x3,.y3,.z3,.ID_4,.x4,.y4,.z4,.ID_5,.x5,.y5,.z5,.ID_6,.x6,.y6,.z6,.ID_7,.x7,.y7,.z7
2022/02/27/00:49:54.204851,3,1645940994,204546928,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.018836306408,0.235184729099,-0.0468351654708,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953509472311,0.394610315561,-0.225853785872
2022/02/27/00:49:54.313066,4,1645940994,312834978,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.018836306408,0.235184729099,-0.0468351654708,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953509472311,0.394610315561,-0.225853785872
2022/02/27/00:49:54.424757,5,1645940994,424530029,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188375413418,0.235184758902,-0.046834975481,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953632872552,0.394610345364,-0.225853607059
2022/02/27/00:49:54.534577,6,1645940994,534317016,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188375413418,0.235184758902,-0.046834975481,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953632872552,0.394610345364,-0.225853607059
2022/02/27/00:49:54.644012,7,1645940994,643682003,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188375413418,0.235184758902,-0.046834975481,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953632872552,0.394610345364,-0.225853607059
2022/02/27/00:49:54.757075,8,1645940994,756840944,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188375413418,0.235184758902,-0.046834975481,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953632872552,0.394610345364,-0.225853607059
2022/02/27/00:49:54.866504,9,1645940994,866199970,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188375413418,0.235184758902,-0.046834975481,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953632872552,0.394610345364,-0.225853607059
2022/02/27/00:49:54.975799,10,1645940994,975531101,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188387744129,0.235184773803,-0.0468347854912,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953756272793,0.394610375166,-0.225853413343
2022/02/27/00:49:55.084044,11,1645940995,83863019,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188387744129,0.235184773803,-0.0468347854912,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953756272793,0.394610375166,-0.225853413343
2022/02/27/00:49:55.193014,12,1645940995,192799091,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188387744129,0.235184773803,-0.0468347854912,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953756272793,0.394610375166,-0.225853413343
2022/02/27/00:49:55.302877,13,1645940995,302737951,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188387744129,0.235184773803,-0.0468347854912,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953756272793,0.394610375166,-0.225853413343
2022/02/27/00:49:55.411460,14,1645940995,411340951,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188387744129,0.235184773803,-0.0468347854912,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953756272793,0.394610375166,-0.225853413343
2022/02/27/00:49:55.521253,15,1645940995,521003007,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188387744129,0.235184773803,-0.0468347854912,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953756272793,0.394610375166,-0.225853413343
2022/02/27/00:49:55.629739,16,1645940995,629614114,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188387744129,0.235184773803,-0.0468347854912,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953756272793,0.394610375166,-0.225853413343
2022/02/27/00:49:55.740717,17,1645940995,740483045,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188387744129,0.235184773803,-0.0468347854912,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953756272793,0.394610375166,-0.225853413343
2022/02/27/00:49:55.849158,18,1645940995,848886966,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,-0.0188375413418,0.235184758902,-0.046834975481,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,-0.00953632872552,0.394610345364,-0.225853607059
